         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.41254e+05 1.17976e+07 7.26934e-02 2.67472e-10 7.26588e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.09079e-23 1.09079e-23 
1.58489e+05 1.36469e+07 8.06875e-02 2.33143e-10 6.53730e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.30296e-23 1.30296e-23 
1.77828e+05 1.58282e+07 8.94029e-02 2.02731e-10 5.88228e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.55924e-23 1.55924e-23 
1.99526e+05 1.84141e+07 9.88636e-02 1.75827e-10 5.29392e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.86900e-23 1.86900e-23 
2.23872e+05 2.14990e+07 1.09083e-01 1.52067e-10 4.76592e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.24379e-23 2.24379e-23 
2.51189e+05 2.52084e+07 1.20061e-01 1.31128e-10 4.29256e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.69815e-23 2.69815e-23 
2.81838e+05 2.97147e+07 1.31781e-01 1.12721e-10 3.86872e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.25088e-23 3.25088e-23 
3.16228e+05 3.52672e+07 1.44202e-01 9.65877e-11 3.48989e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.92767e-23 3.92767e-23 
3.54813e+05 4.22513e+07 1.57252e-01 8.25001e-11 3.15225e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 4.76629e-23 4.76629e-23 
3.98107e+05 5.13305e+07 1.70808e-01 7.02584e-11 2.85294e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 5.82939e-23 5.82939e-23 
4.46684e+05 6.38717e+07 1.84632e-01 5.97020e-11 2.59098e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 7.24309e-23 7.24309e-23 
5.01187e+05 8.39508e+07 1.98039e-01 5.07746e-11 2.37178e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 9.37621e-23 9.37621e-23 
5.62341e+05 2.18806e+08 1.80699e-01 4.92580e-11 2.38274e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 1.98249e-22 1.96394e-22 
6.30957e+05 3.38009e+08 1.77369e-01 4.48048e-11 2.23575e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.32422e-22 2.32422e-22 
7.07946e+05 4.19501e+08 1.81613e-01 3.94431e-11 2.02663e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.56550e-22 2.56550e-22 
7.94328e+05 4.99828e+08 1.88743e-01 3.43102e-11 1.82661e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 2.79407e-22 2.79407e-22 
8.91251e+05 5.83411e+08 1.97545e-01 2.96237e-11 1.64159e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.02368e-22 3.02368e-22 
1.00000e+06 6.72395e+08 2.07503e-01 2.54309e-11 1.47268e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-18 3.25808e-22 3.25808e-22 
