         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.41254e+05 1.20859e+07 7.30153e-02 2.67271e-08 7.33259e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.10682e-23 1.10682e-23 
1.58489e+05 1.40607e+07 8.11036e-02 2.32921e-08 6.60514e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.32720e-23 1.32720e-23 
1.77828e+05 1.64230e+07 8.99328e-02 2.02487e-08 5.95183e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.59600e-23 1.59600e-23 
1.99526e+05 1.92738e+07 9.95285e-02 1.75563e-08 5.36587e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.92509e-23 1.92509e-23 
2.23872e+05 2.27552e+07 1.09905e-01 1.51787e-08 4.84117e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.33026e-23 2.33026e-23 
2.51189e+05 2.70751e+07 1.21057e-01 1.30839e-08 4.37232e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.83354e-23 2.83354e-23 
2.81838e+05 3.25557e+07 1.32954e-01 1.12438e-08 3.95474e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.46761e-23 3.46761e-23 
3.16228e+05 3.97607e+07 1.45513e-01 9.63409e-09 3.58507e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 4.28733e-23 4.28733e-23 
3.54813e+05 4.98565e+07 1.58542e-01 8.23563e-09 3.26238e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 5.40286e-23 5.40286e-23 
3.98107e+05 6.62602e+07 1.71406e-01 7.04270e-09 2.99373e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 7.12782e-23 7.12782e-23 
4.46684e+05 1.04849e+08 1.78710e-01 6.16448e-09 2.82084e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 9.93917e-23 1.01372e-22 
5.01187e+05 2.58181e+08 1.56496e-01 6.05508e-09 2.80821e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 1.87790e-22 1.87714e-22 
5.62341e+05 3.31843e+08 1.58313e-01 5.38422e-09 2.55901e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.11416e-22 2.11416e-22 
6.30957e+05 4.03198e+08 1.63594e-01 4.72358e-09 2.31371e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.32692e-22 2.32692e-22 
7.07946e+05 4.76395e+08 1.70929e-01 4.10989e-09 2.08391e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.53806e-22 2.53806e-22 
7.94328e+05 5.53769e+08 1.79659e-01 3.55452e-09 1.87273e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.75424e-22 2.75424e-22 
8.91251e+05 6.36761e+08 1.89452e-01 3.05884e-09 1.68047e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 2.97762e-22 2.97762e-22 
1.00000e+06 7.26492e+08 2.00098e-01 2.62045e-09 1.50634e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 3.55656e-16 3.20866e-22 3.20866e-22 
