         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.41254e+05 1.21353e+07 7.30653e-02 8.44780e-08 7.40424e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.11043e-23 1.11043e-23 
1.58489e+05 1.41170e+07 8.11542e-02 7.36191e-08 6.67162e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.33139e-23 1.33139e-23 
1.77828e+05 1.64876e+07 8.99834e-02 6.39984e-08 6.01394e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.60091e-23 1.60091e-23 
1.99526e+05 1.93488e+07 9.95784e-02 5.54871e-08 5.42431e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.93092e-23 1.93092e-23 
2.23872e+05 2.28439e+07 1.09953e-01 4.79711e-08 4.89658e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.33734e-23 2.33734e-23 
2.51189e+05 2.71823e+07 1.21103e-01 4.13493e-08 4.42529e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.84232e-23 2.84232e-23 
2.81838e+05 3.26901e+07 1.32995e-01 3.55327e-08 4.00580e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.47891e-23 3.47891e-23 
3.16228e+05 3.99392e+07 1.45546e-01 3.04448e-08 3.63477e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 4.30275e-23 4.30275e-23 
3.54813e+05 5.01211e+07 1.58559e-01 2.60253e-08 3.31136e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 5.42625e-23 5.42625e-23 
3.98107e+05 6.67769e+07 1.71372e-01 2.22585e-08 3.04316e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 7.17401e-23 7.17401e-23 
4.46684e+05 9.06570e+07 1.71129e-01 1.99706e-08 2.79078e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 9.66819e-23 9.55814e-23 
5.01187e+05 2.59124e+08 1.56246e-01 1.91431e-08 2.85305e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 1.87906e-22 1.87837e-22 
5.62341e+05 3.32403e+08 1.58180e-01 1.70130e-08 2.60052e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.11427e-22 2.11427e-22 
6.30957e+05 4.03587e+08 1.63509e-01 1.49214e-08 2.35283e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.32680e-22 2.32680e-22 
7.07946e+05 4.76690e+08 1.70869e-01 1.29803e-08 2.12105e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.53789e-22 2.53789e-22 
7.94328e+05 5.54004e+08 1.79615e-01 1.12244e-08 1.90813e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.75409e-22 2.75409e-22 
8.91251e+05 6.36953e+08 1.89417e-01 9.65766e-09 1.71426e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 2.97750e-22 2.97750e-22 
1.00000e+06 7.26654e+08 2.00069e-01 8.27232e-09 1.53862e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-15 3.20856e-22 3.20856e-22 
