         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.41254e+05 1.18434e+07 7.27456e-02 4.75574e-09 7.27916e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.09335e-23 1.09335e-23 
1.58489e+05 1.37275e+07 8.07705e-02 4.14511e-09 6.55174e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.30767e-23 1.30767e-23 
1.77828e+05 1.59666e+07 8.95302e-02 3.60408e-09 5.89829e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.56777e-23 1.56777e-23 
1.99526e+05 1.86494e+07 9.90527e-02 3.12539e-09 5.31201e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.88428e-23 1.88428e-23 
2.23872e+05 2.18964e+07 1.09356e-01 2.70259e-09 4.78672e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.27103e-23 2.27103e-23 
2.51189e+05 2.58823e+07 1.20444e-01 2.32994e-09 4.31697e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.74680e-23 2.74680e-23 
2.81838e+05 3.08666e+07 1.32299e-01 2.00236e-09 3.89794e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.33833e-23 3.33833e-23 
3.16228e+05 3.72748e+07 1.44867e-01 1.71542e-09 3.52574e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 4.08750e-23 4.08750e-23 
3.54813e+05 4.58975e+07 1.58027e-01 1.46534e-09 3.19795e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 5.06975e-23 5.06975e-23 
3.98107e+05 5.85788e+07 1.71474e-01 1.24953e-09 2.91569e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 6.45700e-23 6.45700e-23 
4.46684e+05 8.28101e+07 1.83802e-01 1.07049e-09 2.69774e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 8.92532e-23 8.92532e-23 
5.01187e+05 2.33446e+08 1.63182e-01 1.05002e-09 2.75145e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 1.81905e-22 1.82203e-22 
5.62341e+05 3.16669e+08 1.61800e-01 9.45413e-10 2.52259e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.11024e-22 2.11024e-22 
6.30957e+05 3.92568e+08 1.65757e-01 8.33618e-10 2.28646e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.33130e-22 2.33130e-22 
7.07946e+05 4.68229e+08 1.72416e-01 7.27175e-10 2.06129e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.54412e-22 2.54412e-22 
7.94328e+05 5.47209e+08 1.80736e-01 6.29897e-10 1.85299e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.76020e-22 2.76020e-22 
8.91251e+05 6.31356e+08 1.90255e-01 5.42633e-10 1.66275e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 2.98294e-22 2.98294e-22 
1.00000e+06 7.21970e+08 2.00706e-01 4.65223e-10 1.49017e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-17 3.21319e-22 3.21319e-22 
