         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.41254e+05 1.17973e+07 7.26931e-02 4.75639e-10 7.26636e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.09078e-23 1.09078e-23 
1.58489e+05 1.36467e+07 8.06873e-02 4.14592e-10 6.53777e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.30295e-23 1.30295e-23 
1.77828e+05 1.58281e+07 8.94029e-02 3.60511e-10 5.88275e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.55924e-23 1.55924e-23 
1.99526e+05 1.84146e+07 9.88640e-02 3.12667e-10 5.29439e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 1.86904e-23 1.86904e-23 
2.23872e+05 2.15007e+07 1.09084e-01 2.70416e-10 4.76640e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.24391e-23 2.24391e-23 
2.51189e+05 2.52127e+07 1.20064e-01 2.33180e-10 4.29308e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.69846e-23 2.69846e-23 
2.81838e+05 2.97244e+07 1.31785e-01 2.00446e-10 3.86930e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.25162e-23 3.25162e-23 
3.16228e+05 3.52874e+07 1.44209e-01 1.71757e-10 3.49056e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.92928e-23 3.92928e-23 
3.54813e+05 4.22931e+07 1.57263e-01 1.46705e-10 3.15307e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 4.76975e-23 4.76975e-23 
3.98107e+05 5.14196e+07 1.70821e-01 1.24937e-10 2.85402e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 5.83705e-23 5.83705e-23 
4.46684e+05 6.40804e+07 1.84642e-01 1.06169e-10 2.59255e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 7.26161e-23 7.26161e-23 
5.01187e+05 8.46007e+07 1.97995e-01 9.03201e-11 2.37476e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 9.43471e-23 9.43471e-23 
5.62341e+05 2.68653e+08 1.87553e-01 8.58056e-11 2.47437e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.04704e-22 2.09108e-22 
6.30957e+05 3.39405e+08 1.77061e-01 7.97721e-11 2.23724e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.32514e-22 2.32514e-22 
7.07946e+05 4.21026e+08 1.81317e-01 7.02232e-11 2.02783e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.56528e-22 2.56528e-22 
7.94328e+05 5.01802e+08 1.88401e-01 6.10971e-11 1.82777e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 2.79303e-22 2.79303e-22 
8.91251e+05 5.85975e+08 1.97146e-01 5.27656e-11 1.64274e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.02184e-22 3.02184e-22 
1.00000e+06 6.75729e+08 2.07037e-01 4.53122e-11 1.47383e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 6.32456e-18 3.25539e-22 3.25539e-22 
