         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.41254e+05 1.20138e+07 7.29365e-02 1.50330e-08 7.31039e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.10273e-23 1.10273e-23 
1.58489e+05 1.39721e+07 8.10171e-02 1.31013e-08 6.58406e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.32191e-23 1.32191e-23 
1.77828e+05 1.63146e+07 8.98400e-02 1.13898e-08 5.93177e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.58919e-23 1.58919e-23 
1.99526e+05 1.91411e+07 9.94311e-02 9.87549e-09 5.34671e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.91629e-23 1.91629e-23 
2.23872e+05 2.25912e+07 1.09805e-01 8.53822e-09 4.82275e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.31881e-23 2.31881e-23 
2.51189e+05 2.68694e+07 1.20958e-01 7.35994e-09 4.35451e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.81841e-23 2.81841e-23 
2.81838e+05 3.22900e+07 1.32859e-01 6.32482e-09 3.93734e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.44706e-23 3.44706e-23 
3.16228e+05 3.93991e+07 1.45431e-01 5.41913e-09 3.56784e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 4.25800e-23 4.25800e-23 
3.54813e+05 4.93114e+07 1.58490e-01 4.63198e-09 3.24486e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 5.35667e-23 5.35667e-23 
3.98107e+05 6.51950e+07 1.71456e-01 3.95928e-09 2.97450e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 7.03455e-23 7.03455e-23 
4.46684e+05 1.39906e+08 1.62064e-01 3.69880e-09 2.90145e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.47700e-22 1.42843e-22 
5.01187e+05 2.56485e+08 1.56941e-01 3.40013e-09 2.79545e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 1.87253e-22 1.87344e-22 
5.62341e+05 3.30564e+08 1.58605e-01 3.02540e-09 2.54746e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.11401e-22 2.11401e-22 
6.30957e+05 4.02314e+08 1.63774e-01 2.65536e-09 2.30343e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.32734e-22 2.32734e-22 
7.07946e+05 4.75731e+08 1.71050e-01 2.31093e-09 2.07447e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.53856e-22 2.53856e-22 
7.94328e+05 5.53247e+08 1.79746e-01 1.99896e-09 1.86394e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.75471e-22 2.75471e-22 
8.91251e+05 6.36338e+08 1.89516e-01 1.72039e-09 1.67222e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 2.97803e-22 2.97803e-22 
1.00000e+06 7.26144e+08 2.00145e-01 1.47396e-09 1.49857e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 2.00000e-16 3.20900e-22 3.20900e-22 
