         nH         pok         xH2        xHII          xe      chi_pe      chi_lw      chi_h2      chi_ci       xi_cr     nLambda       Gamma 
1.41254e+05 1.19164e+07 7.28280e-02 8.45564e-09 7.29187e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.09735e-23 1.09735e-23 
1.58489e+05 1.38392e+07 8.08843e-02 7.36949e-09 6.56545e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.31416e-23 1.31416e-23 
1.77828e+05 1.61355e+07 8.96824e-02 6.40710e-09 5.91313e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.57814e-23 1.57814e-23 
1.99526e+05 1.89017e+07 9.92499e-02 5.55560e-09 5.32807e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.90068e-23 1.90068e-23 
2.23872e+05 2.22714e+07 1.09603e-01 4.80354e-09 4.80412e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.29676e-23 2.29676e-23 
2.51189e+05 2.64401e+07 1.20742e-01 4.14078e-09 4.33586e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.78719e-23 2.78719e-23 
2.81838e+05 3.17030e+07 1.32639e-01 3.55839e-09 3.91853e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 3.40210e-23 3.40210e-23 
3.16228e+05 3.85632e+07 1.45225e-01 3.04860e-09 3.54854e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 4.19072e-23 4.19072e-23 
3.54813e+05 4.80133e+07 1.58341e-01 2.60505e-09 3.22424e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 5.24725e-23 5.24725e-23 
3.98107e+05 6.26746e+07 1.71524e-01 2.22446e-09 2.94959e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 6.81427e-23 6.81427e-23 
4.46684e+05 1.00612e+08 1.80903e-01 1.93194e-09 2.78009e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.04202e-22 1.04230e-22 
5.01187e+05 2.49371e+08 1.58778e-01 1.89907e-09 2.77676e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 1.86671e-22 1.86525e-22 
5.62341e+05 3.26765e+08 1.59472e-01 1.69604e-09 2.53718e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.11340e-22 2.11340e-22 
6.30957e+05 3.99673e+08 1.64309e-01 1.49048e-09 2.29552e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.32854e-22 2.32854e-22 
7.07946e+05 4.73732e+08 1.71413e-01 1.29800e-09 2.06780e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.54009e-22 2.54009e-22 
7.94328e+05 5.51665e+08 1.80005e-01 1.12322e-09 1.85806e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.75617e-22 2.75617e-22 
8.91251e+05 6.35052e+08 1.89707e-01 9.66950e-10 1.66690e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 2.97930e-22 2.97930e-22 
1.00000e+06 7.25080e+08 2.00288e-01 8.28600e-10 1.49370e-06 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.12468e-16 3.21007e-22 3.21007e-22 
